,created_at,day_label,relevance_label
592842658739003393,Tue Apr 28 00:07:58 +0000 2015,3,not_relevant
592750209127555073,Mon Apr 27 18:00:37 +0000 2015,2,not_relevant
592657560076996609,Mon Apr 27 11:52:28 +0000 2015,2,not_relevant
592594742275284992,Mon Apr 27 07:42:51 +0000 2015,2,not_relevant
592622131558547456,Mon Apr 27 09:31:41 +0000 2015,2,not_relevant
592158943696330752,Sun Apr 26 02:51:08 +0000 2015,1,not_relevant
592850020082294784,Tue Apr 28 00:37:14 +0000 2015,3,not_relevant
592757126034006017,Mon Apr 27 18:28:06 +0000 2015,2,not_relevant
592070717165981696,Sat Apr 25 21:00:33 +0000 2015,0,not_relevant
593009801975693313,Tue Apr 28 11:12:09 +0000 2015,3,not_relevant
592709407982624771,Mon Apr 27 15:18:29 +0000 2015,2,not_relevant
592925170928582656,Tue Apr 28 05:35:51 +0000 2015,3,not_relevant
592373602495823872,Sun Apr 26 17:04:07 +0000 2015,1,not_relevant
592653520907665408,Mon Apr 27 11:36:25 +0000 2015,2,not_relevant
592591013555802113,Mon Apr 27 07:28:02 +0000 2015,2,not_relevant
592620213029441536,Mon Apr 27 09:24:03 +0000 2015,2,not_relevant
592848040140111873,Tue Apr 28 00:29:22 +0000 2015,3,not_relevant
592651419154522112,Mon Apr 27 11:28:03 +0000 2015,2,not_relevant
592679937913593857,Mon Apr 27 13:21:23 +0000 2015,2,not_relevant
592181390613028864,Sun Apr 26 04:20:20 +0000 2015,1,not_relevant
592146517647065088,Sun Apr 26 02:01:46 +0000 2015,1,not_relevant
592601273574252544,Mon Apr 27 08:08:48 +0000 2015,2,not_relevant
592589777137836032,Mon Apr 27 07:23:07 +0000 2015,2,not_relevant
592665287499096067,Mon Apr 27 12:23:10 +0000 2015,2,not_relevant
592873867909148672,Tue Apr 28 02:11:59 +0000 2015,3,not_relevant
592594685274775552,Mon Apr 27 07:42:37 +0000 2015,2,not_relevant
592069129340780544,Sat Apr 25 20:54:15 +0000 2015,0,not_relevant
591902975133548544,Sat Apr 25 09:54:00 +0000 2015,0,not_relevant
592900108099911680,Tue Apr 28 03:56:15 +0000 2015,3,not_relevant
593033411775832064,Tue Apr 28 12:45:58 +0000 2015,3,not_relevant
592720810151903235,Mon Apr 27 16:03:48 +0000 2015,2,not_relevant
592691984147578880,Mon Apr 27 14:09:15 +0000 2015,2,not_relevant
592742749276864512,Mon Apr 27 17:30:58 +0000 2015,2,not_relevant
592928544482693120,Tue Apr 28 05:49:15 +0000 2015,3,not_relevant
592940108392738817,Tue Apr 28 06:35:12 +0000 2015,3,not_relevant
592920890007949312,Tue Apr 28 05:18:50 +0000 2015,3,not_relevant
592755717402193920,Mon Apr 27 18:22:30 +0000 2015,2,not_relevant
592925423077597184,Tue Apr 28 05:36:51 +0000 2015,3,not_relevant
592960038597165056,Tue Apr 28 07:54:24 +0000 2015,3,not_relevant
592919175749767168,Tue Apr 28 05:12:02 +0000 2015,3,not_relevant
592652278294835200,Mon Apr 27 11:31:28 +0000 2015,2,not_relevant
592762781146972161,Mon Apr 27 18:50:34 +0000 2015,2,not_relevant
592790502820466688,Mon Apr 27 20:40:44 +0000 2015,2,not_relevant
592808762924244992,Mon Apr 27 21:53:17 +0000 2015,2,not_relevant
593037513851326464,Tue Apr 28 13:02:16 +0000 2015,3,not_relevant
592848388279898113,Tue Apr 28 00:30:45 +0000 2015,3,not_relevant
592594492756221952,Mon Apr 27 07:41:51 +0000 2015,2,not_relevant
592592206059282432,Mon Apr 27 07:32:46 +0000 2015,2,not_relevant
592590387321053184,Mon Apr 27 07:25:32 +0000 2015,2,not_relevant
592737283171864576,Mon Apr 27 17:09:15 +0000 2015,2,not_relevant
592862639174320128,Tue Apr 28 01:27:22 +0000 2015,3,not_relevant
593154504419352576,Tue Apr 28 20:47:08 +0000 2015,3,not_relevant
592084839647596544,Sat Apr 25 21:56:40 +0000 2015,0,not_relevant
592656595995205632,Mon Apr 27 11:48:38 +0000 2015,2,not_relevant
592156509355704320,Sun Apr 26 02:41:28 +0000 2015,1,not_relevant
593017164472385536,Tue Apr 28 11:41:24 +0000 2015,3,not_relevant
592919978728419328,Tue Apr 28 05:15:13 +0000 2015,3,not_relevant
592849216336171008,Tue Apr 28 00:34:02 +0000 2015,3,not_relevant
591903321306177537,Sat Apr 25 09:55:23 +0000 2015,0,not_relevant
591991610285494272,Sat Apr 25 15:46:13 +0000 2015,0,not_relevant
592623748634677248,Mon Apr 27 09:38:06 +0000 2015,2,not_relevant
592626841300508673,Mon Apr 27 09:50:24 +0000 2015,2,not_relevant
592657447350861825,Mon Apr 27 11:52:01 +0000 2015,2,not_relevant
592656738475737088,Mon Apr 27 11:49:12 +0000 2015,2,not_relevant
592592412154961920,Mon Apr 27 07:33:35 +0000 2015,2,not_relevant
592866196933976064,Tue Apr 28 01:41:30 +0000 2015,3,not_relevant
592732601103863809,Mon Apr 27 16:50:39 +0000 2015,2,not_relevant
592665980276473856,Mon Apr 27 12:25:55 +0000 2015,2,not_relevant
592588967502942209,Mon Apr 27 07:19:54 +0000 2015,2,not_relevant
592756641969414144,Mon Apr 27 18:26:10 +0000 2015,2,not_relevant
592826161920679938,Mon Apr 27 23:02:25 +0000 2015,2,not_relevant
592981899510841344,Tue Apr 28 09:21:16 +0000 2015,3,not_relevant
592588974444544001,Mon Apr 27 07:19:55 +0000 2015,2,not_relevant
592837825944518656,Mon Apr 27 23:48:46 +0000 2015,2,not_relevant
592794894919434240,Mon Apr 27 20:58:11 +0000 2015,2,not_relevant
593010109388722176,Tue Apr 28 11:13:22 +0000 2015,3,not_relevant
592592823481806848,Mon Apr 27 07:35:13 +0000 2015,2,not_relevant
592839351140261888,Mon Apr 27 23:54:50 +0000 2015,2,not_relevant
592637249386315776,Mon Apr 27 10:31:45 +0000 2015,2,not_relevant
592871530339643394,Tue Apr 28 02:02:42 +0000 2015,3,not_relevant
592744329787088896,Mon Apr 27 17:37:15 +0000 2015,2,not_relevant
592591556080631808,Mon Apr 27 07:30:11 +0000 2015,2,not_relevant
592778825546735616,Mon Apr 27 19:54:19 +0000 2015,2,not_relevant
592841503980036097,Tue Apr 28 00:03:23 +0000 2015,3,not_relevant
592679663744462851,Mon Apr 27 13:20:17 +0000 2015,2,not_relevant
592786430721708033,Mon Apr 27 20:24:33 +0000 2015,2,not_relevant
592738140688752640,Mon Apr 27 17:12:39 +0000 2015,2,not_relevant
591903092725133312,Sat Apr 25 09:54:28 +0000 2015,0,not_relevant
592669501868679168,Mon Apr 27 12:39:55 +0000 2015,2,not_relevant
592808108050743297,Mon Apr 27 21:50:41 +0000 2015,2,not_relevant
591916206224846848,Sat Apr 25 10:46:35 +0000 2015,0,not_relevant
592749506321612800,Mon Apr 27 17:57:49 +0000 2015,2,not_relevant
592652035100540928,Mon Apr 27 11:30:30 +0000 2015,2,not_relevant
592804693778309120,Mon Apr 27 21:37:07 +0000 2015,2,not_relevant
592664735604207616,Mon Apr 27 12:20:58 +0000 2015,2,not_relevant
592902742701699072,Tue Apr 28 04:06:44 +0000 2015,3,not_relevant
592964327264657408,Tue Apr 28 08:11:27 +0000 2015,3,not_relevant
592709339531608064,Mon Apr 27 15:18:13 +0000 2015,2,not_relevant
592589531242733568,Mon Apr 27 07:22:08 +0000 2015,2,not_relevant
591903318206582784,Sat Apr 25 09:55:22 +0000 2015,0,not_relevant
592917649325051904,Tue Apr 28 05:05:58 +0000 2015,3,not_relevant
592627037229187072,Mon Apr 27 09:51:10 +0000 2015,2,not_relevant
592943965365805056,Tue Apr 28 06:50:32 +0000 2015,3,not_relevant
592885363439489024,Tue Apr 28 02:57:40 +0000 2015,3,not_relevant
592785950910062592,Mon Apr 27 20:22:38 +0000 2015,2,not_relevant
592750269080969216,Mon Apr 27 18:00:51 +0000 2015,2,not_relevant
592899424550002688,Tue Apr 28 03:53:33 +0000 2015,3,not_relevant
592592970886479874,Mon Apr 27 07:35:48 +0000 2015,2,not_relevant
592590301086097409,Mon Apr 27 07:25:12 +0000 2015,2,not_relevant
592696749854216194,Mon Apr 27 14:28:11 +0000 2015,2,not_relevant
592695772900102144,Mon Apr 27 14:24:18 +0000 2015,2,not_relevant
592163801862045697,Sun Apr 26 03:10:26 +0000 2015,1,not_relevant
593017015771627523,Tue Apr 28 11:40:48 +0000 2015,3,not_relevant
592738811920195584,Mon Apr 27 17:15:19 +0000 2015,2,not_relevant
592591973678100480,Mon Apr 27 07:31:51 +0000 2015,2,not_relevant
592739821396860928,Mon Apr 27 17:19:20 +0000 2015,2,not_relevant
593215982941769728,Wed Apr 29 00:51:26 +0000 2015,4,not_relevant
592649275332493312,Mon Apr 27 11:19:32 +0000 2015,2,not_relevant
592869929264803840,Tue Apr 28 01:56:20 +0000 2015,3,not_relevant
592950142485065728,Tue Apr 28 07:15:05 +0000 2015,3,not_relevant
592603188441800705,Mon Apr 27 08:16:24 +0000 2015,2,not_relevant
591903081786281984,Sat Apr 25 09:54:26 +0000 2015,0,not_relevant
592198011427622919,Sun Apr 26 05:26:23 +0000 2015,1,not_relevant
592177766377738240,Sun Apr 26 04:05:56 +0000 2015,1,not_relevant
593250449274183680,Wed Apr 29 03:08:23 +0000 2015,4,not_relevant
592671122992291841,Mon Apr 27 12:46:21 +0000 2015,2,not_relevant
592931984772575232,Tue Apr 28 06:02:55 +0000 2015,3,not_relevant
592989038069547009,Tue Apr 28 09:49:38 +0000 2015,3,not_relevant
592664396301783040,Mon Apr 27 12:19:37 +0000 2015,2,not_relevant
593018443865133056,Tue Apr 28 11:46:29 +0000 2015,3,not_relevant
592599868901695488,Mon Apr 27 08:03:13 +0000 2015,2,not_relevant
591906241238077440,Sat Apr 25 10:06:59 +0000 2015,0,not_relevant
592741648402128898,Mon Apr 27 17:26:36 +0000 2015,2,not_relevant
592657668864618496,Mon Apr 27 11:52:53 +0000 2015,2,not_relevant
592848626621292544,Tue Apr 28 00:31:41 +0000 2015,3,not_relevant
592945904887275520,Tue Apr 28 06:58:14 +0000 2015,3,not_relevant
592589600889012224,Mon Apr 27 07:22:25 +0000 2015,2,not_relevant
592350980626190336,Sun Apr 26 15:34:13 +0000 2015,1,not_relevant
592868515226513411,Tue Apr 28 01:50:43 +0000 2015,3,not_relevant
592813666308902912,Mon Apr 27 22:12:46 +0000 2015,2,not_relevant
593010380244287488,Tue Apr 28 11:14:26 +0000 2015,3,not_relevant
592735688174493696,Mon Apr 27 17:02:55 +0000 2015,2,not_relevant
592757064864260096,Mon Apr 27 18:27:51 +0000 2015,2,not_relevant
592745560727224320,Mon Apr 27 17:42:09 +0000 2015,2,not_relevant
593004927581966337,Tue Apr 28 10:52:46 +0000 2015,3,not_relevant
591902976207233024,Sat Apr 25 09:54:01 +0000 2015,0,not_relevant
593159241915101184,Tue Apr 28 21:05:58 +0000 2015,3,not_relevant
591915800648290304,Sat Apr 25 10:44:58 +0000 2015,0,not_relevant
592710137204322305,Mon Apr 27 15:21:23 +0000 2015,2,not_relevant
592827619277692929,Mon Apr 27 23:08:13 +0000 2015,2,not_relevant
592593011332153344,Mon Apr 27 07:35:58 +0000 2015,2,not_relevant
592655143138697216,Mon Apr 27 11:42:51 +0000 2015,2,not_relevant
592665382978215937,Mon Apr 27 12:23:33 +0000 2015,2,not_relevant
592843974936829953,Tue Apr 28 00:13:12 +0000 2015,3,not_relevant
592821762057986049,Mon Apr 27 22:44:56 +0000 2015,2,not_relevant
592732376842805250,Mon Apr 27 16:49:45 +0000 2015,2,not_relevant
592695744496332804,Mon Apr 27 14:24:11 +0000 2015,2,not_relevant
592978479525670913,Tue Apr 28 09:07:41 +0000 2015,3,not_relevant
592758680216535040,Mon Apr 27 18:34:16 +0000 2015,2,not_relevant
593233688357306368,Wed Apr 29 02:01:47 +0000 2015,4,not_relevant
592594813536641024,Mon Apr 27 07:43:08 +0000 2015,2,not_relevant
592641127854968832,Mon Apr 27 10:47:10 +0000 2015,2,not_relevant
592992311103070210,Tue Apr 28 10:02:38 +0000 2015,3,not_relevant
592645728133984256,Mon Apr 27 11:05:27 +0000 2015,2,not_relevant
592720212174237696,Mon Apr 27 16:01:25 +0000 2015,2,not_relevant
592590692326580225,Mon Apr 27 07:26:45 +0000 2015,2,not_relevant
592979656778850304,Tue Apr 28 09:12:21 +0000 2015,3,not_relevant
593211861732044800,Wed Apr 29 00:35:03 +0000 2015,4,not_relevant
593148490848546817,Tue Apr 28 20:23:15 +0000 2015,3,not_relevant
593022489858543616,Tue Apr 28 12:02:34 +0000 2015,3,not_relevant
592681484105945090,Mon Apr 27 13:27:31 +0000 2015,2,not_relevant
592958270911840256,Tue Apr 28 07:47:23 +0000 2015,3,not_relevant
591906158492852225,Sat Apr 25 10:06:39 +0000 2015,0,not_relevant
592862075996794881,Tue Apr 28 01:25:08 +0000 2015,3,not_relevant
592749938712432640,Mon Apr 27 17:59:32 +0000 2015,2,not_relevant
592764031259258881,Mon Apr 27 18:55:32 +0000 2015,2,not_relevant
592160655861522432,Sun Apr 26 02:57:56 +0000 2015,1,not_relevant
592877930470072322,Tue Apr 28 02:28:08 +0000 2015,3,not_relevant
592590477620195329,Mon Apr 27 07:25:54 +0000 2015,2,not_relevant
592072993381036033,Sat Apr 25 21:09:36 +0000 2015,0,not_relevant
592739297612189698,Mon Apr 27 17:17:15 +0000 2015,2,not_relevant
592589318297792512,Mon Apr 27 07:21:17 +0000 2015,2,not_relevant
592682649195544580,Mon Apr 27 13:32:09 +0000 2015,2,not_relevant
592796528617627650,Mon Apr 27 21:04:40 +0000 2015,2,not_relevant
592707781578350593,Mon Apr 27 15:12:01 +0000 2015,2,not_relevant
592773510000435203,Mon Apr 27 19:33:12 +0000 2015,2,not_relevant
592158397518065664,Sun Apr 26 02:48:58 +0000 2015,1,not_relevant
592154818069725185,Sun Apr 26 02:34:44 +0000 2015,1,not_relevant
592706241337634816,Mon Apr 27 15:05:54 +0000 2015,2,not_relevant
592638747172335616,Mon Apr 27 10:37:42 +0000 2015,2,not_relevant
592972815663521792,Tue Apr 28 08:45:10 +0000 2015,3,not_relevant
592651548586442752,Mon Apr 27 11:28:34 +0000 2015,2,not_relevant
593239263224864769,Wed Apr 29 02:23:56 +0000 2015,4,not_relevant
592592018515202048,Mon Apr 27 07:32:01 +0000 2015,2,not_relevant
593242619087458305,Wed Apr 29 02:37:16 +0000 2015,4,not_relevant
592590964838965248,Mon Apr 27 07:27:50 +0000 2015,2,not_relevant
592589579653226496,Mon Apr 27 07:22:20 +0000 2015,2,not_relevant
592820346199416832,Mon Apr 27 22:39:19 +0000 2015,2,not_relevant
592791679020756992,Mon Apr 27 20:45:24 +0000 2015,2,not_relevant
592692603172302848,Mon Apr 27 14:11:42 +0000 2015,2,not_relevant
592751411613544449,Mon Apr 27 18:05:23 +0000 2015,2,not_relevant
592621997399539713,Mon Apr 27 09:31:09 +0000 2015,2,not_relevant
592609732881457152,Mon Apr 27 08:42:25 +0000 2015,2,not_relevant
592072428957933568,Sat Apr 25 21:07:21 +0000 2015,0,not_relevant
593038324148867072,Tue Apr 28 13:05:29 +0000 2015,3,not_relevant
593009757885210624,Tue Apr 28 11:11:58 +0000 2015,3,not_relevant
592967908252319744,Tue Apr 28 08:25:40 +0000 2015,3,not_relevant
592910852153548802,Tue Apr 28 04:38:57 +0000 2015,3,not_relevant
592773497308487680,Mon Apr 27 19:33:09 +0000 2015,2,not_relevant
591903247335444480,Sat Apr 25 09:55:05 +0000 2015,0,not_relevant
592745334348079104,Mon Apr 27 17:41:15 +0000 2015,2,not_relevant
593010358685540352,Tue Apr 28 11:14:21 +0000 2015,3,not_relevant
593189712484896768,Tue Apr 28 23:07:03 +0000 2015,3,not_relevant
592594080724430848,Mon Apr 27 07:40:13 +0000 2015,2,not_relevant
592720945703460864,Mon Apr 27 16:04:20 +0000 2015,2,not_relevant
592850777783279617,Tue Apr 28 00:40:14 +0000 2015,3,not_relevant
592963583069196288,Tue Apr 28 08:08:29 +0000 2015,3,not_relevant
592767687031414785,Mon Apr 27 19:10:04 +0000 2015,2,not_relevant
592824650880679936,Mon Apr 27 22:56:25 +0000 2015,2,not_relevant
592917877314846720,Tue Apr 28 05:06:52 +0000 2015,3,not_relevant
592787578081964035,Mon Apr 27 20:29:06 +0000 2015,2,not_relevant
592995388036112384,Tue Apr 28 10:14:52 +0000 2015,3,not_relevant
592753538033426432,Mon Apr 27 18:13:50 +0000 2015,2,not_relevant
592755122914107393,Mon Apr 27 18:20:08 +0000 2015,2,not_relevant
592687177303220225,Mon Apr 27 13:50:09 +0000 2015,2,not_relevant
592790949996142592,Mon Apr 27 20:42:30 +0000 2015,2,not_relevant
592848123053080576,Tue Apr 28 00:29:41 +0000 2015,3,not_relevant
592624144744730624,Mon Apr 27 09:39:41 +0000 2015,2,not_relevant
592766048564342785,Mon Apr 27 19:03:33 +0000 2015,2,not_relevant
592696920000299008,Mon Apr 27 14:28:52 +0000 2015,2,not_relevant
593195308219269120,Tue Apr 28 23:29:17 +0000 2015,3,not_relevant
592899574173405186,Tue Apr 28 03:54:08 +0000 2015,3,not_relevant
592666145360125953,Mon Apr 27 12:26:34 +0000 2015,2,not_relevant
592687470652825600,Mon Apr 27 13:51:19 +0000 2015,2,not_relevant
592999039274127362,Tue Apr 28 10:29:23 +0000 2015,3,not_relevant
592621251878719488,Mon Apr 27 09:28:11 +0000 2015,2,not_relevant
592906123625259008,Tue Apr 28 04:20:10 +0000 2015,3,not_relevant
592160560717893632,Sun Apr 26 02:57:34 +0000 2015,1,not_relevant
592131813012873216,Sun Apr 26 01:03:20 +0000 2015,1,not_relevant
592640223139516416,Mon Apr 27 10:43:34 +0000 2015,2,not_relevant
592689803612786688,Mon Apr 27 14:00:35 +0000 2015,2,not_relevant
592289564581961729,Sun Apr 26 11:30:11 +0000 2015,1,not_relevant
592694584607670274,Mon Apr 27 14:19:35 +0000 2015,2,not_relevant
592655704231649280,Mon Apr 27 11:45:05 +0000 2015,2,not_relevant
592768803852963840,Mon Apr 27 19:14:30 +0000 2015,2,not_relevant
592828377142296579,Mon Apr 27 23:11:13 +0000 2015,2,not_relevant
592350694134444033,Sun Apr 26 15:33:05 +0000 2015,1,not_relevant
592073931890233344,Sat Apr 25 21:13:20 +0000 2015,0,not_relevant
592819994918019073,Mon Apr 27 22:37:55 +0000 2015,2,not_relevant
593148234798772224,Tue Apr 28 20:22:13 +0000 2015,3,not_relevant
592671496285364224,Mon Apr 27 12:47:50 +0000 2015,2,not_relevant
591903375102316545,Sat Apr 25 09:55:36 +0000 2015,0,not_relevant
593011236519809024,Tue Apr 28 11:17:51 +0000 2015,3,not_relevant
591913642896961536,Sat Apr 25 10:36:24 +0000 2015,0,not_relevant
592620741289467904,Mon Apr 27 09:26:09 +0000 2015,2,not_relevant
592923349791088640,Tue Apr 28 05:28:37 +0000 2015,3,not_relevant
592117004355665920,Sun Apr 26 00:04:29 +0000 2015,1,not_relevant
592184039957659648,Sun Apr 26 04:30:52 +0000 2015,1,not_relevant
593015304382455808,Tue Apr 28 11:34:00 +0000 2015,3,not_relevant
592837285202255873,Mon Apr 27 23:46:37 +0000 2015,2,not_relevant
592148666049167360,Sun Apr 26 02:10:18 +0000 2015,1,not_relevant
592653398949900288,Mon Apr 27 11:35:55 +0000 2015,2,not_relevant
591962023535095809,Sat Apr 25 13:48:39 +0000 2015,0,not_relevant
592963550160756736,Tue Apr 28 08:08:21 +0000 2015,3,not_relevant
592591201028608000,Mon Apr 27 07:28:46 +0000 2015,2,not_relevant
593251220761903104,Wed Apr 29 03:11:27 +0000 2015,4,not_relevant
592592885045862400,Mon Apr 27 07:35:28 +0000 2015,2,not_relevant
592686224822935553,Mon Apr 27 13:46:22 +0000 2015,2,not_relevant
592159363332083712,Sun Apr 26 02:52:48 +0000 2015,1,not_relevant
593162042493816832,Tue Apr 28 21:17:06 +0000 2015,3,not_relevant
592952132883492864,Tue Apr 28 07:22:59 +0000 2015,3,not_relevant
591910567679369216,Sat Apr 25 10:24:11 +0000 2015,0,not_relevant
592200482879221761,Sun Apr 26 05:36:12 +0000 2015,1,not_relevant
593236251290927105,Wed Apr 29 02:11:58 +0000 2015,4,not_relevant
592860508656705536,Tue Apr 28 01:18:54 +0000 2015,3,not_relevant
592777741990305794,Mon Apr 27 19:50:01 +0000 2015,2,not_relevant
592828748602417153,Mon Apr 27 23:12:42 +0000 2015,2,not_relevant
592872618233040896,Tue Apr 28 02:07:01 +0000 2015,3,not_relevant
592593400685170688,Mon Apr 27 07:37:31 +0000 2015,2,not_relevant
592684074906574850,Mon Apr 27 13:37:49 +0000 2015,2,not_relevant
592781933127544832,Mon Apr 27 20:06:40 +0000 2015,2,not_relevant
593193327626969088,Tue Apr 28 23:21:24 +0000 2015,3,not_relevant
592086861402640385,Sat Apr 25 22:04:42 +0000 2015,0,not_relevant
592818961038868480,Mon Apr 27 22:33:49 +0000 2015,2,not_relevant
592643498920136704,Mon Apr 27 10:56:35 +0000 2015,2,not_relevant
592594632695009280,Mon Apr 27 07:42:24 +0000 2015,2,not_relevant
592847423178985472,Tue Apr 28 00:26:54 +0000 2015,3,not_relevant
592681774746046464,Mon Apr 27 13:28:41 +0000 2015,2,not_relevant
592592231749570560,Mon Apr 27 07:32:52 +0000 2015,2,not_relevant
592691582769463296,Mon Apr 27 14:07:39 +0000 2015,2,not_relevant
592672729737908224,Mon Apr 27 12:52:44 +0000 2015,2,not_relevant
591903212162011136,Sat Apr 25 09:54:57 +0000 2015,0,not_relevant
592827687871348737,Mon Apr 27 23:08:29 +0000 2015,2,not_relevant
592073318339112960,Sat Apr 25 21:10:53 +0000 2015,0,not_relevant
592932976096374784,Tue Apr 28 06:06:52 +0000 2015,3,not_relevant
592638342707154944,Mon Apr 27 10:36:06 +0000 2015,2,not_relevant
592984414134632448,Tue Apr 28 09:31:16 +0000 2015,3,not_relevant
592741943563681792,Mon Apr 27 17:27:46 +0000 2015,2,not_relevant
592085744698667008,Sat Apr 25 22:00:16 +0000 2015,0,not_relevant
592671363980210178,Mon Apr 27 12:47:19 +0000 2015,2,not_relevant
593033931684876288,Tue Apr 28 12:48:02 +0000 2015,3,not_relevant
592755894141747200,Mon Apr 27 18:23:12 +0000 2015,2,not_relevant
592708092430852096,Mon Apr 27 15:13:15 +0000 2015,2,not_relevant
592612285845114880,Mon Apr 27 08:52:33 +0000 2015,2,not_relevant
593026101988982784,Tue Apr 28 12:16:55 +0000 2015,3,not_relevant
592635533165088768,Mon Apr 27 10:24:56 +0000 2015,2,not_relevant
593027033745100801,Tue Apr 28 12:20:37 +0000 2015,3,not_relevant
592776905390223360,Mon Apr 27 19:46:42 +0000 2015,2,not_relevant
592817889696194561,Mon Apr 27 22:29:33 +0000 2015,2,not_relevant
592593468481875968,Mon Apr 27 07:37:47 +0000 2015,2,not_relevant
592069606149267456,Sat Apr 25 20:56:08 +0000 2015,0,not_relevant
592589454398763008,Mon Apr 27 07:21:50 +0000 2015,2,not_relevant
592850073115074560,Tue Apr 28 00:37:26 +0000 2015,3,not_relevant
592885015463272449,Tue Apr 28 02:56:17 +0000 2015,3,not_relevant
592904637398839296,Tue Apr 28 04:14:15 +0000 2015,3,not_relevant
592655504431788032,Mon Apr 27 11:44:17 +0000 2015,2,not_relevant
593191311357845504,Tue Apr 28 23:13:24 +0000 2015,3,not_relevant
592627491644145664,Mon Apr 27 09:52:59 +0000 2015,2,not_relevant
593038797803126784,Tue Apr 28 13:07:22 +0000 2015,3,not_relevant
592618278540840960,Mon Apr 27 09:16:22 +0000 2015,2,not_relevant
591902960499560448,Sat Apr 25 09:53:57 +0000 2015,0,not_relevant
593019545100517377,Tue Apr 28 11:50:51 +0000 2015,3,not_relevant
592666339547938818,Mon Apr 27 12:27:21 +0000 2015,2,not_relevant
592602609153757184,Mon Apr 27 08:14:06 +0000 2015,2,not_relevant
592594421062873088,Mon Apr 27 07:41:34 +0000 2015,2,not_relevant
592164829751738369,Sun Apr 26 03:14:31 +0000 2015,1,not_relevant
592633384687435776,Mon Apr 27 10:16:24 +0000 2015,2,not_relevant
592970010223628288,Tue Apr 28 08:34:01 +0000 2015,3,not_relevant
592936408211394560,Tue Apr 28 06:20:30 +0000 2015,3,not_relevant
593032897994596352,Tue Apr 28 12:43:55 +0000 2015,3,not_relevant
592590264952233985,Mon Apr 27 07:25:03 +0000 2015,2,not_relevant
592591901729107968,Mon Apr 27 07:31:33 +0000 2015,2,not_relevant
592998641024966656,Tue Apr 28 10:27:48 +0000 2015,3,not_relevant
592793499826835456,Mon Apr 27 20:52:38 +0000 2015,2,not_relevant
592736704341082112,Mon Apr 27 17:06:57 +0000 2015,2,not_relevant
592611351526133761,Mon Apr 27 08:48:51 +0000 2015,2,not_relevant
592152261406564352,Sun Apr 26 02:24:35 +0000 2015,1,not_relevant
592626172363669504,Mon Apr 27 09:47:44 +0000 2015,2,not_relevant
592999720085098498,Tue Apr 28 10:32:05 +0000 2015,3,not_relevant
592885904307580928,Tue Apr 28 02:59:49 +0000 2015,3,not_relevant
592673330492272640,Mon Apr 27 12:55:07 +0000 2015,2,not_relevant
592751819245355009,Mon Apr 27 18:07:01 +0000 2015,2,not_relevant
592822436095201283,Mon Apr 27 22:47:37 +0000 2015,2,not_relevant
592822688390979585,Mon Apr 27 22:48:37 +0000 2015,2,not_relevant
592593268958892032,Mon Apr 27 07:36:59 +0000 2015,2,not_relevant
592830939979460608,Mon Apr 27 23:21:25 +0000 2015,2,not_relevant
592882891501215744,Tue Apr 28 02:47:51 +0000 2015,3,not_relevant
592635168289992704,Mon Apr 27 10:23:29 +0000 2015,2,not_relevant
591999017778720768,Sat Apr 25 16:15:39 +0000 2015,0,not_relevant
593261202475737088,Wed Apr 29 03:51:07 +0000 2015,4,not_relevant
592886205366333440,Tue Apr 28 03:01:01 +0000 2015,3,not_relevant
592073899841425409,Sat Apr 25 21:13:12 +0000 2015,0,not_relevant
592769480868163584,Mon Apr 27 19:17:12 +0000 2015,2,not_relevant
592647547274993664,Mon Apr 27 11:12:40 +0000 2015,2,not_relevant
592611517188677632,Mon Apr 27 08:49:30 +0000 2015,2,not_relevant
593246457072885760,Wed Apr 29 02:52:32 +0000 2015,4,not_relevant
592849817803587584,Tue Apr 28 00:36:25 +0000 2015,3,not_relevant
593000456764391425,Tue Apr 28 10:35:00 +0000 2015,3,not_relevant
592688669082963969,Mon Apr 27 13:56:04 +0000 2015,2,not_relevant
593035731209097216,Tue Apr 28 12:55:11 +0000 2015,3,not_relevant
592589409687474177,Mon Apr 27 07:21:39 +0000 2015,2,not_relevant
592645575176138752,Mon Apr 27 11:04:50 +0000 2015,2,not_relevant
593009593330049024,Tue Apr 28 11:11:19 +0000 2015,3,not_relevant
592651636184481792,Mon Apr 27 11:28:55 +0000 2015,2,not_relevant
592934635321036800,Tue Apr 28 06:13:27 +0000 2015,3,not_relevant
592801578928705538,Mon Apr 27 21:24:44 +0000 2015,2,not_relevant
592923531765096448,Tue Apr 28 05:29:20 +0000 2015,3,not_relevant
592750037110751232,Mon Apr 27 17:59:56 +0000 2015,2,not_relevant
592592216410849280,Mon Apr 27 07:32:48 +0000 2015,2,not_relevant
592775339824254976,Mon Apr 27 19:40:28 +0000 2015,2,not_relevant
592643661331959808,Mon Apr 27 10:57:14 +0000 2015,2,not_relevant
592075627739611136,Sat Apr 25 21:20:04 +0000 2015,0,not_relevant
592641105985818625,Mon Apr 27 10:47:05 +0000 2015,2,not_relevant
592811910560686081,Mon Apr 27 22:05:48 +0000 2015,2,not_relevant
593161818736037890,Tue Apr 28 21:16:12 +0000 2015,3,not_relevant
592742966046916609,Mon Apr 27 17:31:50 +0000 2015,2,not_relevant
592841041969053696,Tue Apr 28 00:01:33 +0000 2015,3,not_relevant
